Source,Target,Type,Id,Label,timeset,Weight,H no,Doc type,Transaction type,Doc No
130,82,Directed,601,,,8,1/4/76,Charter,Grant of property (concedo),147
130,85,Directed,602,,,1,1/4/99,Charter,Gift,190
130,127,Directed,603,,,4,1/4/47,Charter,Gift,243
130,128,Directed,604,,,4,1/4/110,Charter,Confirmation,201
130,131,Directed,605,,,16,1/4/44,Charter,Gift,238
130,140,Directed,606,,,1,1/4/113,Charter,Gift,204
130,170,Directed,607,,,1,1/4/120,Charter,Succession,211
130,189,Directed,608,,,4,1/4/18,Charter,Concession,177
130,202,Directed,609,,,1,1/4/83,Charter,Gift,157
130,275,Directed,610,,,1,1/4/112,Charter,Gift,203
130,354,Directed,611,,,6,1/4/88,Charter,Concession,164
130,87,Directed,612,,,1,1/4/58,Charter,Gift,259
130,293,Directed,613,,,1,1/4/117,Charter,Gift,208
130,667,Directed,614,,,1,1/4/126,Charter,Confirmation,219
130,710,Directed,615,,,1,1/4/57,Charter,Gift,258
130,250,Directed,616,,,3,1/4/101,Charter,Gift,192
130,186,Directed,617,,,4,3/2/1,Charter,Gift,799
130,138,Directed,618,,,1,1/4/90,Charter,Confirmation,166
130,691,Directed,619,,,1,1/1000/7,Charter,Gift,223
130,630,Directed,620,,,1,1/4/19,Charter,Gift,178
130,582,Directed,621,,,3,1/4/86,Charter,Grant of property (concedo),161
130,703,Directed,622,,,2,1/4/39,Charter,Gift,233
130,247,Directed,623,,,5,1/4/40,Charter,Gift,234
130,213,Directed,624,,,1,1/4/96,Charter,Gift,185
130,1713,Directed,625,,,1,1/4/42,Charter,Concession,236
130,253,Directed,626,,,1,1/4/80,Charter,Confirmation,154
130,652,Directed,627,,,2,1/4/27,Charter,Gift,212
130,701,Directed,628,,,1,1/4/35,Charter,Gift,229
130,1673,Directed,629,,,1,3/2/6,Charter,Gift,804
130,133,Directed,630,,,2,1/4/54,Charter,Gift,252
130,457,Directed,631,,,3,1/4/15,Charter,Concession,174
130,549,Directed,632,,,2,1/4/104,Charter,Gift,195
130,437,Directed,633,,,1,1/4/1,Charter,Gift,139
130,151,Directed,634,,,1,1/4/97,Charter,Gift,188
131,128,Directed,635,,,2,2/97/16,Charter,Confirmation,1547
131,784,Directed,636,,,1,4/32/85,Settlement,Quitclaim,3991
131,1415,Directed,637,,,2,4/8/7,Agreement,Confirmation,4121
131,582,Directed,638,,,1,2/97/9,Charter,Inspection,5012
131,4256,Directed,639,,,1,4/4/15B,Agreement,Quitclaim,4104
134,7,Directed,640,,,2,2/10/55,Charter,Gift,1328
134,29,Directed,641,,,2,2/10/75,Charter,Gift,1367
134,75,Directed,642,,,1,2/10/70,Charter,Confirmation,1354
134,77,Directed,643,,,1,2/10/41,Charter,Confirmation,1279
134,82,Directed,644,,,4,2/10/78,Charter,Renewal,1371
134,128,Directed,645,,,1,2/10/77,Charter,Renewal,1370
134,131,Directed,646,,,18,2/10/42,Charter,Confirmation,1280
134,189,Directed,647,,,7,2/10/45,Charter,Renewal,1297
134,87,Directed,648,,,4,2/10/46,Charter,Renewal,1299
134,278,Directed,649,,,2,2/10/57,Charter,Confirmation,1331
134,667,Directed,650,,,1,2/10/56,Charter,Confirmation,1329
134,250,Directed,651,,,1,2/10/61,Charter,Renewal,1340
134,1022,Directed,652,,,2,2/10/90,Charter,Gift,1399
134,247,Directed,653,,,1,2/10/89,Charter,Gift,1397
134,875,Directed,654,,,1,2/10/95,Charter,Confirmation,1406
134,3165,Directed,655,,,1,2/10/70,Charter,Confirmation,1354
135,82,Directed,656,,,1,3/350/2,Charter,Gift,5158
135,128,Directed,657,,,1,3/350/1,Charter,Gift,5275
135,13026,Directed,658,,,1,3/350/2,Charter,Gift,5158
140,82,Directed,659,,,4,2/7/5,Charter,Confirmation,1172
140,128,Directed,660,,,1,2/7/11,Charter,Confirmation,1189
140,734,Directed,661,,,1,2/7/10,Charter,Confirmation,1187
140,2686,Directed,662,,,1,2/7/6,Charter,Gift,1174
140,926,Directed,663,,,1,2/7/9,Charter,Gift,1185
142,31,Directed,664,,,1,3/6/2,Charter,Gift,846
142,41,Directed,665,,,1,3/6/10,Charter,Gift,854
142,82,Directed,666,,,1,3/6/4,Charter,Gift,848
142,131,Directed,667,,,4,3/6/22,Charter,Gift,866
142,785,Directed,668,,,1,3/6/24,Charter,Gift,869
142,1039,Directed,669,,,16,3/6/14,Charter,Gift,858
142,1316,Directed,670,,,1,3/6/1,Charter,Gift,845
142,1853,Directed,671,,,1,3/6/21,Charter,Gift,865
142,1887,Directed,672,,,1,3/6/30,Charter,Gift,876
142,1794,Directed,673,,,1,3/6/6,Charter,Succession,850
142,1788,Directed,674,,,1,3/6/5,Charter,Gift,849
142,1796,Directed,675,,,1,3/6/7,Charter,Gift,851
142,1808,Directed,676,,,1,3/6/9,Charter,Gift,853
143,82,Directed,677,,,1,2/7/12,Charter,Confirmation,1191
143,87,Directed,678,,,1,2/7/13,Charter,Confirmation,1192
143,278,Directed,679,,,1,2/7/14,Charter,Confirmation,1194
144,82,Directed,680,,,2,3/578/1,Charter,Gift,3785
144,710,Directed,681,,,1,3/578/3,Charter,Grant of property (concedo),3794
144,250,Directed,682,,,1,3/578/2,Charter,Gift,3793
144,7944,Directed,683,,,1,3/578/3,Charter,Grant of property (concedo),3794
145,82,Directed,684,,,1,3/503/5,Charter,Gift,4497
148,7,Directed,685,,,4,2/10/11,Charter,Confirmation,1249
148,77,Directed,686,,,1,2/10/2,Charter,Concession,1240
148,82,Directed,687,,,2,2/10/3,Charter,Confirmation,1241
148,128,Directed,688,,,1,2/10/19,Charter,Confirmation,1257
148,131,Directed,689,,,7,2/10/4,Charter,Foundation,1242
148,140,Directed,690,,,1,2/10/7,Charter,Confirmation,1245
148,189,Directed,691,,,2,2/10/6,Charter,Renewal,1244
148,87,Directed,692,,,5,2/10/12,Charter,Confirmation,1250
148,293,Directed,693,,,1,2/10/4,Charter,Gift,1242
148,582,Directed,694,,,1,2/10/5,Charter,Confirmation,1243
148,253,Directed,695,,,4,2/10/4,Charter,Foundation,1242
148,2921,Directed,696,,,1,2/10/8,Charter,Confirmation,1246
148,739,Directed,697,,,1,2/10/15,Charter,Concession,1253
148,2945,Directed,698,,,2,2/10/16,Charter,Grant of property (concedo),1256
149,7,Directed,699,,,1,2/6/1,Charter,Confirmation,1199
149,1912,Directed,700,,,1,2/6/2,Charter,Quitclaim,1200
152,87,Directed,701,,,1,3/136/1,Charter,Grant of property (concedo),4575
154,75,Directed,702,,,3,3/60/1,Charter,Gift,4376
154,82,Directed,703,,,1,3/60/2,Charter,Gift,4067
155,82,Directed,704,,,3,3/590/6,Charter,Gift,4500
155,87,Directed,705,,,1,3/590/4,Charter,Gift,5544
156,75,Directed,706,,,1,3/83/5,Charter,Gift,4523
160,87,Directed,707,,,1,2/23/1,Charter,Confirmation,1150
160,691,Directed,708,,,1,2/23/2,Charter,Confirmation,1060
170,75,Directed,709,,,1,3/106/6,Charter,Gift,3891
170,1194,Directed,710,,,1,3/106/2,Charter,Gift,3881
170,1214,Directed,711,,,1,3/106/1,Charter,Gift,3878
170,7964,Directed,712,,,1,3/106/3,Charter,Succession,4635
170,1723,Directed,713,,,1,3/106/2,Charter,Gift,3881
170,1434,Directed,714,,,1,3/106/4,Charter,Gift,3879
171,29,Directed,715,,,1,3/204/4,Charter,Gift,4649
171,41,Directed,716,,,3,3/204/7,Charter,Gift,4568
171,710,Directed,717,,,1,3/204/4,Charter,Gift,4649
171,216,Directed,718,,,1,3/204/2,Charter,Gift,4685
171,4047,Directed,719,,,1,3/204/6,Charter,Gift,4588
171,1599,Directed,720,,,1,3/204/4,Charter,Gift,4649
171,8492,Directed,721,,,1,3/204/5,Charter,Renewal,4587
172,127,Directed,722,,,1,3/540/3,Charter,Gift,5885
172,138,Directed,723,,,2,3/540/1,Charter,Gift,6010
173,278,Directed,724,,,1,3/89/1,Charter,Gift,4396
176,850,Directed,725,,,2,3/579/1,Charter,Quitclaim,5337
176,146,Directed,726,,,2,3/579/1,Charter,Quitclaim,5337
177,710,Directed,727,,,1,3/95/1,Charter,Gift,4046
177,8742,Directed,728,,,1,3/95/1,Charter,Gift,4046
184,186,Directed,729,,,1,3/539/1,Charter,Gift,5956
185,7,Directed,730,,,2,3/384/2,Charter,Gift,5669
187,12068,Directed,731,,,1,3/261/,Charter,Quitclaim,4883
189,40,Directed,732,,,1,2/84/14,Charter,Concession,5027
189,77,Directed,733,,,1,4/33/3,Agreement,Quitclaim (agreement),3893
189,5338,Directed,734,,,1,2/84/17,Charter,Gift,5032
189,9412,Directed,735,,,1,2/84/32,Charter,Gift,5038
189,12080,Directed,736,,,1,3/461/3,Charter,Confirmation,4962
189,12524,Directed,737,,,1,2/84/13,Charter,Gift,5015
189,7899,Directed,738,,,2,2/84/12,Charter,Gift,5016
189,12581,Directed,739,,,1,2/84/19,Charter,Grant of property (concedo),5034
191,82,Directed,740,,,1,2/7/2,Charter,Confirmation,1167
191,170,Directed,741,,,1,2/7/3,Charter,Succession,1168
197,127,Directed,742,,,1,3/350/7,Charter,Gift,5438
197,128,Directed,743,,,2,3/350/5,Charter,Renewal,5276
197,189,Directed,744,,,1,3/350/4,Charter,Gift,5166
197,582,Directed,745,,,1,3/350/4,Charter,Gift,5166
197,13872,Directed,746,,,1,3/350/6,Charter,Renewal,5388
201,75,Directed,747,,,1,3/284/1,Charter,Gift,5142
202,7,Directed,748,,,1,2/4/1,Charter,Gift,1182
204,75,Directed,749,,,2,3/15/16,Charter,Gift,2533
204,82,Directed,750,,,3,3/15/14,Charter,Renewal,2483
204,189,Directed,751,,,1,3/15/13,Charter,Renewal,2570
204,582,Directed,752,,,1,3/15/13,Charter,Renewal,2570
204,2254,Directed,753,,,3,3/15/18,Charter,Confirmation,2494
226,131,Directed,754,,,1,3/49/1,Charter,Gift,4360
232,87,Directed,755,,,1,2/12/6,Charter,Confirmation,1175
237,131,Directed,756,,,3,3/18/2,Charter,Gift,2855
238,7,Directed,757,,,1,3/11/3,Charter,Gift,2416
238,131,Directed,758,,,1,3/11/2,Charter,Gift,2383
238,710,Directed,759,,,1,3/11/1,Charter,Concession,2645
238,216,Directed,760,,,1,3/11/1,Charter,Concession,2645
240,1194,Directed,761,,,1,3/28/3,Charter,Gift,2711
240,87,Directed,762,,,3,3/28/1,Charter,Gift,2629
240,1214,Directed,763,,,1,3/28/2,Charter,Gift,2753
240,6820,Directed,764,,,1,3/28/2,Charter,Gift,2753
240,6839,Directed,765,,,1,3/28/4,Charter,Gift,3539
249,77,Directed,766,,,2,1/2/4,Charter,Gift,779
249,189,Directed,767,,,4,1/2/6,Charter,Gift,781
249,582,Directed,768,,,4,1/2/5,Charter,Gift,780
249,1611,Directed,769,,,1,1/2/4,Charter,Gift,779
249,1614,Directed,770,,,1,1/2/4,Charter,Instruction,779
256,3026,Directed,771,,,1,2/97/2,Charter,Gift,2309
256,1140,Directed,772,,,1,2/97/4,Charter,Gift,2326
256,849,Directed,773,,,1,2/97/3,Charter,Gift,2247
258,29,Directed,774,,,1,3/579/2,Charter,Gift,5309
260,782,Directed,775,,,1,3/21/2,Charter,Gift,2755
260,1039,Directed,776,,,1,3/21/19,Charter,Confirmation,2774
260,710,Directed,777,,,1,3/21/8,Charter,Gift,2762
260,1115,Directed,778,,,20,3/21/4,Charter,Gift,2757
260,1602,Directed,779,,,1,3/21/8,Charter,Gift,2762
265,29,Directed,780,,,2,1/3/7,Charter,Gift,789
265,189,Directed,781,,,1,1/3/3,Charter,Renewal,785
265,582,Directed,782,,,1,1/3/3,Charter,Renewal,785
272,131,Directed,783,,,1,3/337/3,Charter,Gift,5161
275,127,Directed,784,,,1,3/523/4,Charter,Gift,5882
275,128,Directed,785,,,1,3/523/1,Charter,Gift,5808
275,131,Directed,786,,,1,3/523/3,Charter,Gift,5935
275,15427,Directed,787,,,1,3/523/2,Charter,Gift,5916
297,127,Directed,788,,,1,3/588/1,Charter,Gift,5504
297,87,Directed,789,,,1,3/588/2,Charter,Gift,5506
298,82,Directed,790,,,6,3/173/1,Charter,Gift,4119
302,131,Directed,791,,,1,3/364/1,Charter,Gift,5393
307,7,Directed,792,,,2,3/7/7,Charter,Quitclaim,885
307,41,Directed,793,,,1,3/7/9,Charter,Gift,883
307,128,Directed,794,,,1,3/7/8,Charter,Gift,884
307,1039,Directed,795,,,1,3/7/2,Charter,Gift,877
307,186,Directed,796,,,2,3/7/1,Charter,Gift,874
307,914,Directed,797,,,2,3/7/1,Charter,Gift,874
307,1912,Directed,798,,,1,3/7/3,Charter,Confirmation,879
307,146,Directed,799,,,1,3/7/3,Charter,Confirmation,879
307,1949,Directed,800,,,1,3/7/4,Charter,Confirmation,890
310,75,Directed,801,,,5,3/416/23,Charter,Confirmation,5138
310,6499,Directed,802,,,2,3/416/28,Charter,Succession,5595
310,921,Directed,803,,,1,3/416/24,Charter,Renewal,5858
310,1457,Directed,804,,,1,3/416/29A,Charter,Renewal,6016
310,15077,Directed,805,,,1,3/416/25,Charter,Renewal,5783
310,6503,Directed,806,,,2,3/416/27,Charter,Concession,5593
310,4557,Directed,807,,,1,3/416/26,Charter,Confirmation,6040
317,131,Directed,808,,,1,2/1/1,Charter,Confirmation,1071
318,250,Directed,809,,,1,2/5/1,Charter,Confirmation,1183
328,82,Directed,810,,,1,2/55/1,Charter,Gift,1486
331,1194,Directed,811,,,1,1/14/3,Charter,Concession,744
331,1457,Directed,812,,,1,1/14/1,Charter,Concession,741
331,1647,Directed,813,,,1,1/14/2,Charter,Gift,793
331,1648,Directed,814,,,1,1/14/2,Charter,Gift,793
338,127,Directed,815,,,1,2/94/1,Charter,Confirmation,2295
340,13592,Directed,816,,,1,3/358/1,Charter,Gift,5296
346,697,Directed,817,,,1,3/465/6,Charter,Renewal,5071
354,2116,Directed,818,,,1,4/20/15,Agreement,Concession,4154
354,8558,Directed,819,,,1,4/34/3,Settlement,Concession,3997
356,131,Directed,820,,,1,2/64/10,Charter,Confirmation,2242
